URL,Final URL,Redirected,Status,Template,Blocks,Integrations,Complexity,Migration Method
https://www.dentsplysirona.com/en/explore/cad-cam/brands/other/connect-software.html,https://www.dentsplysirona.com/en/explore/digital-dentistry/brands/ds-core.html,yes,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/cad-cam/brands/other/prepcheck.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/prepcheck.html,yes,200,Brand / Product Page,"Carousel, Video, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; YouTube; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/cad-cam/brands/primeprint.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/primeprint.html,yes,200,Brand / Product Page,"Carousel, Video, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; YouTube; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/cad-cam/contact.html,https://www.dentsplysirona.com/en/discover/discover-by-category/cad-cam/contact.html,yes,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/explore/cad-cam/product-topics/cerec-milling-units.html,https://www.dentsplysirona.com/en/explore/cad-cam/product-topics/cerec-milling-units.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/cad-cam/product-topics/cerec.html,https://www.dentsplysirona.com/en/explore/cad-cam/product-topics/cerec.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/cad-cam/product-topics/dental-cad-software.html,https://www.dentsplysirona.com/en/discover/discover-by-category/cad-cam/dental-cad-software.html,yes,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/cad-cam/product-topics/dental-design.html,https://www.dentsplysirona.com/en/explore/cad-cam/product-topics/dental-design.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Cards, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/cad-cam/product-topics/dental-milling-machines.html,https://www.dentsplysirona.com/en/discover/discover-by-category/cad-cam/dental-milling-machines.html,yes,200,Brand / Product Page,"Video, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; YouTube; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/cad-cam/product-topics/other/implant-dentistry-with-cerec.html,https://www.dentsplysirona.com/en/discover/discover-by-procedure/implant-dentistry-with-cerec.html,yes,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-chairs.html,https://www.dentsplysirona.com/en/discover/discover-by-category/treatment-centers.html,yes,200,Basic Content Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/explore/dental-chairs/brands/axano.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/axano.html,yes,200,Brand / Product Page,"Carousel, Video, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; YouTube; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-chairs/brands/other/dental-saddle-chairs.html,https://www.dentsplysirona.com/en/discover/discover-by-category/treatment-centers/dental-saddle-chairs.html,yes,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-chairs/brands/other/intego.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/intego.html,yes,200,Brand / Product Page,"Carousel, Video, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; YouTube; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-chairs/brands/other/sinius.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/sinius.html,yes,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-chairs/brands/other/working-stools.html,https://www.dentsplysirona.com/en/discover/discover-by-category/treatment-centers/working-stools.html,yes,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-lab.html,https://www.dentsplysirona.com/en/discover/discover-by-category/dental-lab.html,yes,200,Basic Content Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/explore/dental-lab/brands/celtra-press.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/celtra-press.html,yes,200,Brand / Product Page,"Carousel, Video, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; YouTube; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-lab/brands/cercon/cercon-ht-ml.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/cercon-ht-ml.html,yes,200,Brand / Product Page,"Carousel, Video, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; YouTube; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-lab/brands/cercon/cercon-xt-ml.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/cercon-xt-ml.html,yes,200,Brand / Product Page,"Carousel, Video, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; YouTube; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-lab/brands/cercon/cercon-yo-ml.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/cercon-yo.html,yes,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-lab/brands/ineos-x5.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/ineos-x5.html,yes,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-lab/brands/inlab.html,https://www.dentsplysirona.com/en/discover/discover-by-category/dental-lab/inlab-downloads.html,yes,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/explore/dental-lab/brands/inlab/inlab-cad-cam-equipment.html,https://www.dentsplysirona.com/en/discover/discover-by-category/dental-lab/cad-cam-equipment-for-the-dental-lab.html,yes,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-lab/brands/inlab/inlab-mc-x5.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/inlab-mc-x5.html,yes,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-lab/brands/inlab/inlab-profire.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/inlab-profire.html,yes,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-lab/brands/kiss-ceramics.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/kiss-ceramics.html,yes,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-lab/brands/lucitone/lucitone-digital-ipn.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/lucitone-digital-print-denture-system/lucitone-digital-ipn.html,yes,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-lab/brands/lucitone/lucitone-digital-print-denture-system.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/lucitone-digital-print-denture-system.html,yes,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-lab/brands/other/ipn-3d.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/ipn-3d.html,yes,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-lab/brands/portrait-ipn.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/portrait-ipn.html,yes,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-lab/product-topics/cad-cam-dental-lab.html,https://www.dentsplysirona.com/en/discover/discover-by-category/dental-lab/cad-cam-materials-for-dental-laboratories.html,yes,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/dental-lab/product-topics/digital-dentures.html,https://www.dentsplysirona.com/en/discover/discover-by-category/dental-lab/digital-dentures.html,yes,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/digital-dentistry.html,https://www.dentsplysirona.com/en/explore/digital-dentistry.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/digital-dentistry/brands/ds-core.html,https://www.dentsplysirona.com/en/explore/digital-dentistry/brands/ds-core.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/digital-dentistry/brands/other/primescan-connect.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/primescan-connect.html,yes,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/digital-dentistry/brands/primescan-2.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/primescan2.html,yes,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/digital-dentistry/brands/primescan.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/primescan.html,yes,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/digital-dentistry/contact.html,https://www.dentsplysirona.com/en/discover/discover-by-category/cad-cam/contact.html,yes,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/explore/digital-dentistry/product-topics/cloud-solutions-dental-lab.html,https://www.dentsplysirona.com/en/explore/digital-dentistry/product-topics/cloud-solutions-dental-lab.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/digital-dentistry/product-topics/design-services.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/ds-core/ds-core-create.html,yes,200,Brand / Product Page,"Video, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; YouTube; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/digital-dentistry/product-topics/equipment-service.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/ds-core/ds-core-care.html,yes,200,Brand / Product Page,"Video, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/digital-dentistry/product-topics/inhouse-manufacturing-solutions.html,https://www.dentsplysirona.com/en/explore/digital-dentistry/product-topics/inhouse-manufacturing-solutions.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/digital-dentistry/product-topics/intraoral-scanning-and-digital-impression.html,https://www.dentsplysirona.com/en/discover/discover-by-category/intraoral-scanners.html,yes,200,Basic Content Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/explore/digital-dentistry/product-topics/other/ds-core-for-endo.html,https://www.dentsplysirona.com/en/explore/digital-dentistry/product-topics/other/ds-core-for-endo.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/digital-dentistry/product-topics/other/how-ds-core-can-elevate-digital-impressions-in-dentistry-to-the-.html,https://www.dentsplysirona.com/en/discover/discover-by-topic/by-category/digital-dentistry/how-ds-core-can-elevate-digital-impressions-in-dentistry-to-the-next-level.html,yes,200,Article / Editorial Detail,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/explore/endodontics.html,https://www.dentsplysirona.com/en/explore/endodontics.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Cards, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/endodontics/brands/ah-plus.html,https://www.dentsplysirona.com/en/explore/endodontics/brands/ah-plus.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/endodontics/brands/irrigation-needle.html,https://www.dentsplysirona.com/en/explore/endodontics/brands/irrigation-needle.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/endodontics/brands/other/conform-fit-gutta-percha-point.html,https://www.dentsplysirona.com/en/explore/endodontics/brands/other/conform-fit-gutta-percha-point.html,no,200,Explore / Category Landing,"Hero, Carousel, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/endodontics/brands/other/eddy.html,https://www.dentsplysirona.com/en/explore/endodontics/brands/other/eddy.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/endodontics/brands/other/fluoropost.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/fluoropost.html,yes,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/endodontics/brands/other/gutta-fusion.html,https://www.dentsplysirona.com/en/explore/endodontics.html,yes,200,Explore / Category Landing,"Hero, Teaser, Carousel, Cards, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/endodontics/brands/other/gutta-smart.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/gutta-smart.html,yes,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/endodontics/brands/other/guttacore-obturators.html,https://www.dentsplysirona.com/en/explore/endodontics/brands/other/guttacore-obturators.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/endodontics/brands/other/propex-pixi.html,https://www.dentsplysirona.com/en/explore/endodontics/brands/other/propex-pixi.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/endodontics/brands/other/proroot-bio-sealer.html,https://www.dentsplysirona.com/en/explore/endodontics/brands/other/proroot-bio-sealer.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/endodontics/brands/other/r-pilot.html,https://www.dentsplysirona.com/en/explore/endodontics/brands/other/r-pilot.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/endodontics/brands/other/readysteel.html,https://www.dentsplysirona.com/en/explore/endodontics/brands/other/readysteel.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/endodontics/brands/other/vdw-rotate.html,https://www.dentsplysirona.com/en/explore/endodontics/brands/other/vdw-rotate.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/endodontics/brands/other/x-smart-apex-locator.html,https://www.dentsplysirona.com/en/explore/endodontics/brands/other/x-smart-apex-locator.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/endodontics/brands/other/x-smart-go.html,https://www.dentsplysirona.com/en/explore/endodontics/brands/other/x-smart-go.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/endodontics/brands/protaper-ultimate.html,https://www.dentsplysirona.com/en/explore/endodontics/brands/protaper-ultimate.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/endodontics/brands/protaper-ultimate/protaper-gold.html,https://www.dentsplysirona.com/en/explore/endodontics/brands/protaper-ultimate/protaper-gold.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/endodontics/brands/protaper-ultimate/protaper-next.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/protaper-next.html,yes,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/explore/endodontics/brands/reciproc-family.html,https://www.dentsplysirona.com/en/explore/endodontics/brands/reciproc-family.html,no,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/explore/endodontics/brands/reciproc-family/reciproc-blue.html,https://www.dentsplysirona.com/en/explore/endodontics/brands/reciproc-family.html,yes,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
